source_text;target_text
por que ele vive tendo coisas boas mais do que eu?;marãmo ahẽ rekóû o mba'ekaturamo xe suí?
ouça;esendu
menor ainda do que eu;xe gûyri bé
por isso mesmo os jovens sempre entram no lugar de beber cauim;nd'e'i te'e kunumĩgûasu oîkébo memẽ kagûápe
receio levá-lo;arasó-poûsub
curou-o, apenas tocando sua orelha, imediatamente fazendo-a sarar, grudando-a;oîposanong, i nambi atõîa nhote, aûnhenhẽ i monga'ẽmo, i moîepotá
fizeram feridas por todo o seu corpo?;seté îakatupe ybŷá i moperé-perebi?
não vituperem as pessoas, ó meus filhos, para que tenham seus bens;pe poroanga'o umẽ, xe ra'yr-y gûé, ta perekó i mba'e
eu fiquei viúvo;xe remirekoe'õ
abaixo de mim, menor que eu;xe gûyri
você se enfureceu por causa de alguém?;nde marãmotarype abá resé?
você vomitou cauim, brigando por causa dele?;ereîmoîebype kaûĩ, sesé nde apore'ymamo?
escapuli das mãos dele;aîpomogûab
eis que a cada Páscoa vocês me fazem libertar um prisioneiro;aretegûasu îabi'õ ã mundepora moîepé peîmosemukar ixébe îepi
ele se lembra;i ma'enduar
fiquem ali enquanto eu não informar vocês sobre sua futura volta;ebapó ta peîkó pe îebyragûama resé ixé nde momorandube'yma pukuî
que eu não adoeça, comendo-o;ta xe maran umẽ i gûabo
dentro dessa igreja, Maria cresceu;kó tupãoka pupé maria kakuabi
socador de pilão;ungûá-obaîara
eles, na verdade, se distinguem em três pessoas, na união de seu único ser divino;a'e anhẽ mosapyr pessoaamo i îa'oki, oîepé og ekó-karaíba îese'ara pupé nhẽ
por que você não se esconde?;marãpe nd'erenhemimi?
a mim certamente é que vocês procuram;xe ipó xe rekar peîepé
rapamos nesta medida;nãmo oroapin
após tocar em seu segundo cônjuge;i mendá-mokõîa resé i byk'iré
é o suficiente?;aûîé ruãpe?
tomara que não seja eu o que jazerá primeiro;n'aîkóî ipó irã tuîba'eramo ranhẽne re'a
antigamente estava aflito, praticando meus vícios;akûeîme aîkotebẽ, xe rekopoxy purûabo
têm-no por vontade, têm-no para matá-lo;perekó potasábo é, perekó i îukábo
dois homens;mokõî apŷaba
não existem mais as suas antigas terras todas, desde então, não contêm muita coisa;n'i tybangáî setãmbûera opá akûeîme n'i poretáî
hoje eu deveria ir;kori temone asómo
pena de tucano para dança (isto é, pena que os índios levavam comumente quando dançavam);tukana tá-poraseîa
não que alguém se compadecerá deles, não que alguém vá libertá-los;na abá o aûsubar-y îanondé ruã, na abá o pysyrõ îanondé ruãne
homem soberbo;abá-poroîukaíba
você mesmo diz isso;endé é aîpó eré
aquele pão o padre o partiu, certamente;a'e miapepûera abaré oîmbo'i re'a
esse fez aquele céu que vemos;kó a'e ybaka îandé remiepîakûama oîmonhang
a alma depois que sai do corpo;angûera
daqui vou para longe, frequentando outras aldeias;kûé suí asó mamõ, amõ taba rapekóbo
são numerosos os que não são conhecidos;se'yî i kuabypyre'yma
por isso mesmo as malditas correm, insultando-se muito umas às outras;nd'e'i te'e moxy onhana oîoa'o-marangatûabo
forquilha de madeira;ybyrá kamby
alegrando todas as velhas;gûaîbĩ moesãîa mbá
para cima suas pernas mandou pregar e, para baixo, sua cabeça;ybaté koty ogûetymã moîarukari,'yba koty o akanga
e mentindo aquele que invoca sua própria alma, a alma de alguém ou também algum santo que está no céu, o que acontece?;o'anga koîpó abá 'anga koîpó santo amõ ybakype tekoara renõîndara abé o îuraragûaîamo nhẽ, marãpe?
o tradutor do padre;abaré nhe'engerekoara
eu sou todo manchado;xe pinĩ-pinim
mas sua vida é muito má;sekó-te i poxyeté
eu tenho as cavidades dos olhos encovadas;xe resakûá-rorẽ
fiz de conta que não o vi;n'asendube'ym-a'ubi - fiz que não o ouvi n'asepîake'ym-a'ubi
minha coragem ainda existe;oîkó bé xe taŷaíba
muito maior;turusu-katu-eté
está pronto o guaitacá?;sekoaûîépe gûaîtaká?
ele, de costume, agiria de outra maneira;marandé ipó ahẽ rekóû nhandu
sofreu, suportando o fogo;sosang, tatá porarábo
já transborda o cauim;tynysẽ umã kaûĩ
você envergonhou à toa sua esposa?;ereîmomara'a tenhẽpe nde remirekó?
a terra ferve, ficando a estremecer;yby obu-obur, otumu-tumunga
batendo em uma mulher grávida;kunhã muru'abora resé opûá
e os rapazes que perseguem mulheres?;a'epe kunumĩgûasu kunhã oîmomosemba'e?
vem para prová-los, pois;eîori sa'anga rõ
milho de que se faz pão;abati-tinga
não quero que os índios deixem isso;n'aîpotari abá seîara
você dardejou palavras ao seu pai, respondendo ele agressivamente?;erenhe'eng-ybõpe nde ruba, i îuruobaîtĩamo?
Deus o tomou;tupã tari
ela teve penca uma vez;oîepé i pem
"""ajuntamento de ostras"", nome de um lugar";rerityba
derrubei-o;aîaparaîtyk
eu me escafedo ao ir;- xe rembyrĩ gûixóbo
certo homem branco nobre;amõ karaíba mosakara
posso vê-lo;a'ekatu sepîaka
não conheço esse homem;n'aîkuabi a'e abá
costas corcovadas;kupé-asura
cuide para não me estranhar;teumẽ xe mote'ebo
você não sossega, não sabendo as ações dos inimigos;na nde apysyki, tobaîara rekorama kuabe'yma
prender escravos;tapuîa rara
creio na vida que não acabará;arobîar tekobé opaba'erame'yma
cantemos um pouquinho, primeiro, para festejarmos bem o dia;t'îanhe'engá-mirĩ ranhẽ 'ara momorãngatûabo
medi a profundidade dele;atypy-a'ang
sou leve;abebuîkatu
após passar o seu parto, Santa Maria levou seu filho Jesus para o templo;o membyraragûera kûab'iré, santa maria o membyra îesus rerasóû tupãokype
entrando nos seus antigos corpos, fazendo-os levantar imediatamente;ogûetepûera pupé oîkŷabo, i mopu'ama kûeîeténe
a saída do sol, o nascer do sol;kûarasy sembaba
lanço palavras contra ele;aîtyk nhe'enga sesé
não trouxe nem mesmo um só;oîepé tiruã nd'aruri
mandando-o ir, sem problemas, não aja como o que estima seu imperador César;i mondóbo nhẽ nd'ereîkóî césar nde rubixaba raûsuparamo
esteira da canoa;ygara rakypûera
que ajudemos um ao outro para criarmos nossos filhos;t'oroîopytybõne oré poromonhangagûera mongakuapa
o que fica escarnecendo das pessoas;oporokurá-kuraba'e
eu sou mais que você;nde sosé ixé
pesquei peixes;asekyî pirá
conhecendo esses seus pecados, sinto que você quer ir para o fogo do diabo;iang nde angaîpaba kuapa, anhandub anhanga ratápe nde só potara
soltei as peias dos pés dele;aîpukusamb-ok
o pai dos meus filhos;xe membyra ruba
fui ao encontro do meio das águas;y pytera asopenhan
ao estar o sol no meio do mundo;kûarasy 'ara pyterype seneme
passamos uns atrás dos outros;orokûakeó
verdadeiramente, eis aqui seu caminho, aquele que você procura;anheté kó nde rapé a'e nde remiekara
o que minha alma busca;xe 'anga remiekara
eu sou molengão;xe rekoporeaûsub
retribuí o que ele escreveu;aîpoepyk semikûatiara
eles mentem, um de cara para o outro;semo'ẽ, oîobaúpa
eu sou uma jibóia, eu sou um socó, eu sou o grande tamoio aimbirê;xe îyboîa, xe sokó, xe tamuîusu aîmbiré
flor de planta, flor;ybotyra
sumiu a canoa de mim;okanhem ygara xe suí
dei-lhe porradas na cabeça;aîaparupã
para nos ensinar a orar a Deus;tupã mongetá resé îandé mbo'ebo nhẽ
outro dia, já não agora;karamosé é
sequei muito, sequei duramente;atining-atã
1) quê? o que você diz?;marã-pipó?
atacamo-los, prendemo-los, antes que se consolem;îasepenhan, îaîpysyk, i apysyk' e'ymebé
fazemos passar as flechas dos malditos;îamongûá moxy ru'uba
que se alegrem, descansando;ta soryb, oputugûabo
não era Deus Espírito Santo, mas um sinal da sua vinda;-tupã espírito santo anhẽ a'e tatá? -nda tupã espírito santo ruã, tura îekuapaba é - deus espírito santo era, na verdade, aquele fogo?
a fala de fulano me repreendeu;xe momotîasó ahẽ nhe'enga
rapo-lhe a cabeça;aî'apin
imagem de Deus;tupã ra'angaba
toco-a;aîopy
este caminho também é penoso;ikó pé bé iî abaí
furo-lhe a pele;aîpi-kutuk
matemos meu marido;t'îaîuká xe mena
dou passos largos, dou grandes passos;xe rapupa'ũusu
tempo, lugar, modo, etc. de aparar, de rapar, etc.;pindaba
oprime-nos o coração;oré py'a-pyk
você se alegra quando um homem apalpa seus seios?;nde rorype nde kama abá sungáreme?
olhando para o órgão sexual da mulher ou do homem;kunhã koîpó abá remimborará resé oma'ẽmo
eu tenho puxos;xe rygeasypu'ãpu'am
essas serão seu futuro assado;aîpó nde remixyrama
que ele deseje muito a lei de Deus;t'oî'useî-katu tupã rekó
não há de ser;aani-xûé ipóne
tremo, ambas as minhas coxas adormeceram;aryryî, opá xe uba îesyî
coisa muito boa é uma grande bebedeira, ficar vomitando cauim;mba'eeté ka'ugûasu, kaûĩ moîeby-îebyra
eu estou roxo furta-cor;xe roby-kanugûá
seu senhorzinho reconhecendo imediatamente;o îarĩ kuapa aunhenhẽ
que se guarde fulano de falar;te'itenhẽumẽ ahẽ onhe'enga
está impedido também o homem de casar com os que sua irmã gera;sarûab-y bé o endyra remimonhanga resé abá mendara
ah, quem me dera uma mulher viesse para o meu lado!;our temõ kunhã xe posé mã!
há um padrinho meu, velho pervertedor dos tupis;oîkobé xe rubangaba, tupi moangaîpaparûera
a boa crença em Deus de seu coração não se desprendeu;tupã rerobîá-katu nde py'a suí nd'o'iri
evocando a morte de meu senhor;xe îara re'õ renõîa
o diabo me importuna;anhanga xe moaîu
preferiam antigamente as pessoas que as matassem?;oîpotarĩ-p'amẽ abá erimba'e o îuká?
não! eu me irritei;aani! aîemoŷrõ
vou para fazer resgates;asó gûiporepŷana
nós aparecemos em grande número, éramos muitos;oré akoroí
fica muito feliz, de fato, o homem que se defronta com a morte, encontrando o que cura;sorybeté rakó abá tegûama porarasara moroposanongara supé ogûasema
eu fui bom antes de ir para o céu;xe angaturam ybakype xe só îanondé
ele foi flechado em lugar não mortal;iî ara'ape inhybõû
são muitos os peixes que são gostosos?;setápe pirá seba'e?
vinha com púrpura e espinhos;aopyranga îu abé ogûerur
desanima, sem mais, de suas diversões também;omanõaibí o nhemosaraîtápe bé
amarrei os calcanhares dele;aîpytá-pûar
diante de duas pessoas;mokõî abá robaké
após não realizarmos primeiro o que Deus havia dito, a morte surgiu nele e em nós também;tupã 'îaba îandé rubypy i mopore'ym'iré, te'õ 'ari sesé îandé resé béno
muito longe, fora ou ao contrário do que é;aroane'ỹngatu
por que vocês, maíras e perós, ou seja, franceses e portugueses, vêm de tão longe procurar madeira para se aquecer?;"""que veut dire que vous autres mairs et peros, c'est à dire françois et portugais, veniez de si loin querir du bois pour vous chauffer?"""
ah, quem me dera não ter transgredido antigamente suas palavras!;n'aîabŷî xûé temõ erimba'e nde nhe'enga mã!
eu o cingi;aîku'aman
como forma de honrar sua vinda, comemoramos este dia;turagûera moetesabamo kó 'ara îamoeté
você ficou quebrando a cabeça de seu filho antes de abortá-lo?;ereîakangá-ngápe nde membyra i akyrar-y îanondé?
ao comer junto de seus discípulos, o pão devolveu como seu corpo kapi'ĩ sosé kó tuî, tapi'irusu karûápe - eis que sobre o capim ele está deitado, no lugar em que a vaca come;gûemimbo'e pyri o karûápe, miapé moîebyû gûetéramo
portanto, não morri com um pecado sequer!;irõ, oîepé tiruã pecado n'aromanõî!
lamentando terem nascido de suas mães;o sy suí o 'aragûera moasŷabo
você foi gabola, lembrando-se de coisas más?;-nde nhe'engapaparaípe mba'epoxy resé nde ma'enduaramo?
oh, muito bem!;té, aûîé nipó!
se quem tem relações sexuais com uma solteira ou por ela se atrai transgride muito a palavra de Deus, tanto mais quem perverte uma casada ou quem se atrai por ela;mene'yma resé oîkoba'e abiã koîpó sesé onhemomotaryba'e oîaby-eté tupã nhe'enga, memetipó mendara momoxysara koîpó sesé nhemomotasara
você quer que ele te coma?;ereîpotápe nde 'u?
isso o Senhor Deus não quer;ianga pa'i tupã n'oîpotari
meus dentes tiritam xe rembé-tatak - meu beiço tirita;xe rãîtatak
Lourenço tostado atou minhas mãos;rorẽ-ka'ẽ xe popûá
suas palavras;nde nhe'enga
inimiga do diabo;anhanga sumarã
que não tenha medo de anunciar a Jesus Cristo;t'osykyîé umẽ îesu cristo mombegûabo
o próprio padre responsável por eles que o julgue;abaré serekoara aé t'osekokuab
nosso Senhor constituiu-me guardião da aldeia;taba raroanamo nhẽ îandé îara xe moingóû
não querendo proceder segundo a vontade de sua própria carne;og o'o remimotara rupi oîkó-potare'yma
acaso trouxeste muitas coisas?;ereruretá serã?
vou em busca de água;y piaramo asó
ficaria aumentando meus miseráveis pecados vivendo nesta terra;aîrumõ-rumõmo xe rekoangaîpagûera'uba ikó yby pupé gûitekóbomo
é no final da missa que você entra sempre?;missa mondykápe épe ereîké îepi?
para ele trouxeram, como oferendas, ouro, resina dura que exala e mirra;i xupé ogûeru îetanongabamo itaîuba, ysykatã syapûãba'e, mirra
vocês também verão, futuramente, minha vinda sobre as nuvens;pesepîak irã ybytinga 'arybo xe rura béne
diminuto como isto;nãîbe'ĩnhot'a'ub
barco de navio, barco salva-vidas;ygá-membyra
vendo-o, somente, é como pão;sepîaka nhõ miapé berame'ĩ
afligiu-o muito;oîmomboreaûsu-katu
mataram seus corpos, mas suas almas foram-se para encontrar a vida que não acabará;seté îukáû, i 'anga-te oîeoî tekobé opaba'erame'yma ri oîekosupa
mordo-lhe a cabeça;aî'a-su'u
de diante deles ele foi, aos poucos, subindo;sobaké suí mbegûé-mbegûé i xóû oîeupi
está diante de mim;e'am xe reseî
por que a gente reconhece o dia dos santos?;marãnamope asé santos 'ara kuabi?
pus espertadura nela;aî'atype'apá-moín
bom trabalhador;morabuká-katu
casca de coco;inaîagûasu apepûera
que perguntem ao padre ao se confessarem;t'oporandu abaré supé o nhemombegûápe
eis que ele sempre vai;osó memẽ n'akó îepi
excitaste-o, querendo expelir seu sêmen?;ereîkapyrokype nde ra'y-pupuka potá?
antes que ela saiba, vamos levar os malditos;i kuab'e'ymebé, îasó muru rerasóbo
sendo coisa antiga;o mba'epûeramo
matei já os tupis;aîuká umûã tupi
eu sou leproso;xe piryty
nós nos repartimos;oronhemoîa'ok
bem que eu disse isso;îepé aîpó a'é
homem ignorante;abá-tekokuabe'yma
eu a amo, por ela ter cuidado;asaûsu, sesé gûinhemoryryîa
aos seus olhos eu hei de estar;sesápe xe rekóû re'ĩ
você urdiu mentiras contra alguém?;eresekyîpe îuraragûaîa abá supé?
eu mesmo fiz assim;ixé aé emonã aîkó
tendo o dom da sua vida;pe rekobé me'engaba rerekóbo
você urdiu mentiras contra alguém, envergonhando-o, fazendo-o ser tratado como mentiroso?;eresekyîpe îuraragûaîa abá supé i motĩamo nhe'engabamo serekó-uká?
você cumpriu as palavras do governante da aldeia?;ereîporakápe taba rerekoara nhe'enga?
deu todo o seu sangue, morrendo;opá og ugûy me'engi, omanomõ
cuidado, cuidado, menino, para que o homem branco não te castigue;taté, taté, kunumĩ, na nde nupãî karaíba
antigamente eu pescava bem os peixes;akûeîme rakó pirá asekyî-marangatu
também por embriaguez, ficando a ferir uns aos outros;sabeypora suí bé oîoapixá-pixapa
você acenou com a mão para alguma mulher?;ereîepoeîtykype kunhã amõ supé?
somente o domingo que está no meio dela;domingo anhõ i pytera rupi okûaba'e
logo depois que morrerem, irão para o céu os que foram assim desse jeito?;o manõ riremẽ serã emonã nungara sóû ybakypene?
eu o afilei bem fininho;aîmopoîĩ
eu estou bento;i mongaraibypyra ixé
vou à guerra, vou como guerreiro;asó gûarinĩramo
semelhante a que é essa graça, o meio de fazê-los bons?;mba'e nungarape aîpó graça i moangaturãsaba?
a satisfação dos cônjuges;mendara moîekosupaba
eu sobrevivi;xe rembyr
como se fosse aquele que não morrerá;akó omanõba'erame'yma berame'ĩ
cada vez que tem medo da morte;te'õ suí o nheangu îabi'õ
mas a gente não pode, de modo nenhum, contar o procedimento oculto de alguém?;nd'e'ikatu angáî-tepe asé abá rekó-nhemima mombegûabo?
eu o endireitei;aîapengok
o bondoso São Lourenço guarda a sua terra;são lourenço-angaturama osarõ nhẽ pe retama
ele mesmo;ixé aé - eu mesmo a'e aé
vai para prová-los, para que pratiquem maus atos;eîori sa'anga t'oîpuru tekó-poxy
mas você brilha mais que ele, iluminando-nos todos com sua virtude;nde-te ereberá i xosé, oré resapébo pá nde rekokatu pupé
escabelei-o;aî'abo'o-bo'o
