source_text,target_text
enrolei o cipó no esteio,aîmaman okytá ysypó pupé - amarrei o esteio com cipó aîmaman ysypó okytá resé
nariz achatado,tĩmbeba
espero-o no seu caminho,asapearõ
pratiquei todos os jejuns,aîá pá îekuakuba
eu estou muito melancólico,xe pytubarusu
eis aqui meu arco,kobé xe îurupara
fio embotado,aembé-koroîa
tenho jeito de o saber,aîkugûab-arõan
regurgitei,atuî
palavra ruim,nhe'engasy
"entram grandes espinhos, espetando sua cabeça","oîké îugûasu, i akanga kutuka"
nesse dia proferem as ladainhas ao longo da procissão,ebokûé 'ara pupé gûá osa'ang ladainhas îebyîebysaba rupi
"logo, vencendo os temiminós, habitantes daqui, eu os frequentarei","koromõ, keygûara temiminõ moaûîébo, asapekóne"
vem para nos arrancar o visgo,eîori oré mongoka
estava já deus no ventre de santa maria?,oín uãpe tupã santa maria rygépe?
estou-me agachando,anhemombé-mombeb gûitekóbo
"o que entrega os reféns, o redentor",morepy me'engara
não pode alguém casar-se com seu parente verdadeiro?,nd'e'ikatuîpe abá o anameté resé omendá?
"vais, neste dia","eresó, kó 'ara ri"
na minha aûsência é que ele disse isso,xe kupépe é ahẽ aîpó i 'éû
vieram para consolá-lo,our i moapysyka
despejei-o,asekoabok
eis que também minhas muitas presas hei de dar algumas a ti,kobé xe rembiaretá t'ame'ẽne amõ endébo
é por causa do chefe que a aldeia é ótima,morubixaba ri é taba matuetéramo
pode o homem não cuidar de sua esposa?,e'ikatupe abá o emirekó resé oposykyîee'yma?
ouvir o sermão do padre,abaré nhe'ẽnhe'enga renduba
"ah, quem me dera comer veneno para que eu morresse","-a'u temõ mba'eaíba mã, a'emo nhẽ xe re'õû"
na parte de dentro da embarcação,ygá-pype
meteste a mão nas partes erógenas de teu companheiro?,erepo'ẽpe nde rapixara rapupé resé?
um ladrão que fora posto na prisão,abá-mondá mundeokype i mondebypyrûera
acreditas em falsas oferendas ou em pajelanças?,ererobîápe îetanonga'uba koîpó karaimonhanga?
creio na descida dele para o meio da terra,arobîar yby apyterype i gûeîybagûera
"obedeceu, enfim, pilatos à sua palavra, então?",osapîápe pilatos i nhe'enga a'ereme ko'yté?
que tipo de mulher é santa maria?,marãba'e kunhãpe santa maria?
sob a areia branca,ybyku'i-tinga gûyri
penetram os cravos dentro de tua alma,oîké itapygûá nde 'anga pupé
seus antigos companheiros dei para os índios em troca de cauim,"irũmbûera, kaûĩ repyrama ri, aîme'eng abá supé"
pus entradas no rosto dele,asobagûá-moín
"da mesma forma, a morte também entrou como componente deste mundo",te'õ abé reîkéû ikó 'ara poramo oîá
"fá-los-ei correr comigo, fá-los-ei voar comigo","anonhan, arobebéne"
cera de ouvidos,apysakûarygugûá
faço sua futura casa,aîmonhang sokûama
mina de ouro,itaîu-kûara
fazendo-me estar sozinho,oîepebẽ xe moingóbo re'ĩ
logo eu estou feliz,koromõ xe rorybamo
que eu faça brilhar a face escura de deus para minha alma,t'amoberab tupã robá-pytuna xe 'anga supé
"será que estais sossegados, sem mais, com vossos montes de maldades?",pe apysykĩ serã peîkóbo pe rekomemûã aty-atyra pupé?
faço roça,akopir
foram terríveis contra os malditos as flechas de são sebastião,i abaeté muru supé são sebastião ru'uba
"eu não queria vir , irando os homens brancos","xe n'aîu-potari biã, karaíba moabaîtébo"
eu hei de vingar-te,ixé t'oroepyk
"já se juntaram por causa disso muitos moços bebedores de cauim, velhas e velhos também","onheŷnhang umã sesé kunumĩetá kagûara, gûaîbĩ, tuîba'e abé"
abortei meu filho,xe membyrakyrar
tenho vida boa,tekó-katu arekó
eu tenho muitas comborças,xe nhemõîetá
comi,akaru
tendo relações sexuais com mulheres diante de sua companheira,o apixara robaké kunhã resé oîkóbo
eu gemo dormindo,xe keraíb
"tratemo-los bem, junto de nós",t'i rekó-katu îandébe
não deixam de ser presas de nossas mãos os que se confessam,n'opyki nhemombegûara îandé pó suí sembiara
o que é cabeçudo,i apytagûaba'e
"estai aqui esperando-me, junto de mim, não dormindo","iké nhẽ peîkó xe rarõmo, xe pyri, pekere'yma"
eia!,ne'ĩ ne'ĩ!
como o trataram ao dizer ele isso?,marãpe ybŷá serekóû aîpó i 'ereme?
"deus parece obter descanso, como se fazer quaisquer coisas fosse cansaço de deus",mutu'u resé tupã îekosu-berame'ĩ tupã kane'õ mba'e tetiruã monhanga îaramẽ
como será que um habitante do inferno viveria neste mundo se deus o fizesse viver fora dali um mês?,marãeté'ĩ ra'umope amõ anhanga ratá pora rekóû ikó 'ara pupé oîepé îasy tupã ebanoĩ suí o moingobérememo?
o que trabalha perto de mim,xe pyri marãtekoara
"portanto, deixai de crer nele futuramente",emonãnamo peteumẽ irã serobîá
eu estou muito leve nas minhas coisas,xe rekó-apepu-pepu
mas seria difícil para as pessoas comer minha carne,a'e iîabaíbymo abá supé xe ro'o 'u
todos eles voltaram-se para trás,opá i îeakypûereroîebyri
até mesmo em deus este lança palavras,tupã resé tiruã kó nhe'enga reîtyki
"eram muitos, mesmo, todos os que diziam isso",setá tenhẽ erimba'e opab aîpó 'îarûera
voltou a viver dos que morreram,omanõba'epûera suí sekobé-îebyri
eu sou arredio,xe îeîaî
saí em fuga,asem îepé
princípio da compaixão,moroaûsubara 'yba
pó de madeira,ybyrá ku'i
"que amemos nosso pai, nosso verdadeiro criador","t'orosaûsu îandé ruba, îandé monhangareté"
quem são os que rogam a deus por nós?,abá-abápe asé resé tupã mongetasaramo sekóû?
"por isso mesmo o homem se confessa a seu substituto, o padre",nd'e'i te'e abá soŷpyra abaré supé onhemombegûabo
olha bem para nós!,ema'ẽngatu oré ri!
qual? aquele lourenço tostado?,umã? akó rorẽ-ka'ẽ?
"quantas são, necessariamente, as verdadeiras esposas de um homem?",mobype amẽ abá remirekó-eté?
mato gente,aporoîuká
"querendo devorar suas almas, a noite toda não dormi, absolutamente",i 'anga 'u-potá é pysaré n'aker-angáî
como tu és mau!,nde poxy ûĩ!
a gente se batiza muitas vezes?,setápe asé nhemongaraíbi?
não chamando o padre para o doente que está consigo,mba'easybora o îoesendûara supé abaré renõîe'yma
e o escravo não obedecerá às palavras de seu senhor?,a'epe miaûsuba n'osapîari xûé o îara nhe'engane?
"""vou para ir""",gûixóbo asó
nele as pessoas batem à tua vista,sesé abá pûari nde resápe nhẽ
"eis que era costume, por ocasião disso, pôr nome assim, puseram como nome dele ""jesus""",ã tekó a'ereme moreroka ké bŷá îesus nongi seramo
fiz meu filho dormir comigo,aroker xe ra'yra
tiveste relações sexuais com algum sodomita?,ereîkópe tebira amõ resé?
trouxe as velhas de além de magueá,gûaîbĩ aru amõ magûeá suí
aqueles velhos reis fedorentos?,-akó tubixanẽmbûera?
"vem, coisa fedorenta!","eîori, mba'e-nem!"
olha para nós!,ema'ẽ oré resé!
dar também o quinhão de deus naquilo que plantou primeiro,o emitymbûerypy pupé tupã potá-me'engano
que pesa mais ao que está ali do que tudo o que sofre?,mba'epe sasyeté a'epe tekoara supé opakatu semiporará sosé?
"haveria de morrer, na verdade, antes de se batizar",omanõ îepémo oîemongaraíb'e'ymebé re'a
meu corpo treme,xe reté-piring
golpeamos um ao outro,oronheatõî
por que será que ele não vem?,marã serã ture'ymi?
morro eu próprio,amanõ teé
eu vou só,ixé anhõ asó
quase o matei,aîukasûer
"o que está preso em ferros, o que está peado",i pukusamba'e
sinto que tu queres ir para o fogo do diabo,anhandub anhanga ratápe nde só-potara
machuco-lhe a cabeça,aî'apirungá
"o sem-orelhas, coisa mocha",nambie'yma
tapei-lhe a boca,aîputupyk
deverias ter sabido antes o que fazias,ereîkuá ranhẽ meémo emonã nde rekorama
eu espumei,xe rendyîuî
longamente nosso pai primeiro esteve chorando,ipuku erimba'e îandé rubypy rekóû îase'o-monhanga
eu tenho dores de parto,xe membyrasy
"detesta-te, emenda-te","eîeroŷrõ, enhemomotiasó"
não trouxeste foices?,n'ererupe îyapara?
"no meio do caminho, meninos assaltaram-me mesquinhamente","pé ku'ape, kunumĩ pu'ama'ubi xe ri"
homem covarde,abá-ekoetee'yma
com sua própria filha ninguém se casa,o aîyra resé abá n'omendari
estou em guerra,aîkó marana ri
sua orelha arrancada,i nambi-mondokypyra
como coisa um do outro estão os que são casados,o îomba'eramo i momendarypyra rekóû
"""frio coalhado"", isto é, neve, geada",ro'ynhemoapysanga
escondo-me bem estando deitado aqui,aîemĩngatu kó gûitupa
aoba -marãba'e? -pykasu-aba -que trouxeste dentro de tua caixa? -roupas -de que tipo? -de pena de pomba,-mba'epe ereru nde karamemûã pupé?
"eu, tatapitera, inflamo os antigos ódios","xe, tatapytera asapy nhemoŷrõmbûera"
experimentemos a força dos homens conosco,t'isa'ang apŷaba marã îandé irũ
entalhe da flecha,u'uba nhã
ficando a repreendê-lo por ocasião de seu erro,sekomemûãneme senonhẽ-nonhena
devolve o objeto de seu furto,ogûeroîebyr o mondasagûera
lua nova,îasy-semamo
"depois disso, vamos hoje para quebrar as cabeças dos reis",a'e ré kori îasó tubixaba akanga kábo
eu sou peçonhento,xe ranhasy
serra braceira,ybyrakytĩabusu
vendo os pagãos a virtude dos cristãos,cristãos rekokatu repîaka é ipó imongaraibypyre'yma
"tu fizeste mexericos, contando as palavras de teu próximo?",nde mba'epûerype nde rapixarĩ nhe'engûera mombegûabo?
"mulher bondosa, não tocada por homem",kunhã-angaturama abá bykagûere'yma
tu me alegras muito,xe moory-katu îepé
por que minha mãe me deu à luz outrora?,marã-pakó xe sy xe mbo'ari erimba'e?
ó! não há modo de contar isso,tó! aîpó n'i papasabi!
casa de pedra,itá-oka
eu estou de luto,xe anhangyar
"tu te compadeceste deles quando eles estavam doentes, tirando-lhes fogo?","eresaûsubarype i mba'easyreme, satá-á"
"mas, então, eu amei isto?",iang-tepe ixé asaûsub ra'e?
quando cumprirás isso que dizes?,erimba'epe aîpó nde 'îaba ereîmopóne?
apressam-me estes meus súditos,xe moanhẽ kó xe boîá
"estreitado em forma de pescoço, isto é, com estreitamento entre duas partes bojudas",anhurĩ
"por teres misericórdia, nossa alma visitas","moraûsuberekosápe, asé 'anga ereîosub"
e finalmente?,tépe?
meus antigos e grandes pecados farei sair,xe angaîpá-tubixagûera amosẽne
veio novamente por tua causa,oú ramõ nde resé
agradando-se com o que o hospeda,o apysykamo o momytasara ri
"ele é lampeiro como uma onça, seguindo nosso rastro","i ara'a îagûara îá, îandé rakypûemboú"
o que é de dia,arybondûara
como assim? diante de uma madeira a gente faz reverência?,marã? ybyrá supé nhẽpe asé îerokyû?
bolinho de pão,miapé-mirĩ
palavras de quem são aquelas?,abá nhe'engûerape aîpó?
que tenha reparação teu roubo,ta sepy nde mondagûera
não sentindo o peso de suas maldades,o angaîpaba posyîûera andube'yma
eu lhe pelo o couro cabeludo,aî'apirabo'o
mastro da embarcação,ygara rokytá
haveis de bem recobrar o fôlego após vos cansardes,ta pe putuẽngatuté irã pe îemokane'õ ré
"eis que eu amo vossas almas, modificando os costumes antigos",xe ikó asaûsu pe 'anga tekopûera rekoaboka
que bom seria se eu fosse!,marãîasûaramo asó mã!
"mas agora, por minha causa, dentro de uma casinha estás","a'e ko'y, xe resé, ó-mirĩ pupé ereîkó"
fazendo o doente ter esperança,mba'easybora moîerobîaruká
faço pedro ser padre,aîmoabaré pedro
que tenhamos estes homens contra nossos inimigos,t'irekó ikó apŷaba îandé robaîara ri
fez-nos viver,îandé moingobé
tendo medo de que alguém o maltrate muito,abá ogûerekomemûãeté suí onheangûabo
cara de onça,îagûarobá
veio o que está em tua busca,nde piara our
antes de te esconderes,nhemim-y îanondé
"invocaste em vão o nome de deus, mentindo, sabendo ser mentira?","eresenõî tenhẽpe tupã rera, nde îuraragûaîamo nhẽ, îuraragûaîamo sekó kuapa?"
meu anzol muito ditoso há de pescar para ti,xe pindá-porangeté t'opindaîtykyne endébo
sofrerão algo estando ali?,oîporarápe mba'e amõ a'epe oîkóbone?
"que suas almas caiam logo, deixando seu criador, apegando-se, pois, a nós","i 'anga t'o'a taûîé, o monhangara reîá, rõ oby'a îandé resé"
"pôr-do-sol, poente",kûara reîkeaba
"arrependendo-se de seus pecados, deplorando-os","o angaîpaba moasŷabo, seroîasegûabo"
morrendo vós,pemanõmo
de sua vida má nos afastando,sekó-poxy suí îandé reîyîa
vem para espantar o diabo,îori anhanga mondyîa
hospedo-me com pedro,apytá pero resé
"a terra também, então, agitando-se, tremendo","yby abé a'ereme onhemonguébo, oryryîane"
"vi, outrora, a grande batalha de gûaîxará","asepîak, erimba'e, gûaîxará maranusu"
"por que vocês, maíras e perós, quer dizer, franceses e portugueses, vêm de tão longe procurar madeira para se aquecerem?","""que veut dire que vous autres mairs et peros, c'est à dire françois et portugais, veniez de si loin querir du bois pour vous chauffer?"""
"esse, enfim, não é diferente da cobra",aîpoba'e-tene n'oîabyî mboîa
"criancinha muito bela, creio muito em ti","pitangĩ-porangeté, orogûerobîá-katu"
homem muito preguiçoso,abá-ate'ymusu
"jesus cristo, o juiz","îesu cristo, tekomonhangara"
"eis que é penoso, certamente, remar canoa",sasy nakó ygá-pukuîa
"os moradores da aldeia, velhos, velhas, moços, homens, moças, como meus súditos todos em minhas mãos os tenho","tapiîara, tuîba'e, gûaîbĩ, kunumĩgûasu, apŷaba, kunhãmuku, xe boîáramo pabẽ xe pópe arekó-katu"
"sê tu guardião de mim, sob tuas mãos colocando-me","nde morerekoar xe ri, nde pó gûyrype xe nonga"
"que me livre deus de meus inimigos, em toda parte, em minhas dificuldades",ta xe pysyrõ tupã xe sumarã suí kûepe marã xe rekoápe
levantei-me dormindo,apakaíb
eu estou molhado,xe akym
este desterro comum,ikó îope'asagûera
não vos perceberam,na pe andubi
vou com pedro,orosó pedro ndi
meu padrinho,xe rerokarûera
o que é enforcado,i îubykypyra
o grande chefe aimbirê,tubixá-katu aîmbiré
"ah, eu haveria de queimar verdadeiramente no fogo do diabo!",ixé tekatu-eté'ĩ ra'u anhanga ratápe akaîmo mã!
"eu sou moçacara, eu sou forte","xe posaká, xe ratã"
"apressam-me estes meus súditos, tendo saudades de mim hoje","xe moanhẽ kó xe boîá, îeí xe repîaka'upa"
enruguei-me,anhynhyng
"instrumento de desvio de água, sangradouro",y-mombîasaba
ele comeu demais aquela coisa,o'u-eté-eté ahẽ mba'e
vem para persegui-lo,eîori i momosema
"caiu a chuva sem parar, enchendo o mar, levantando-o bem acima do cume das montanhas","okyr ko'ẽ-ko'ẽ amana, paranã mopungábo, ybytyra apyra sosé-katu i mopu'ama"
o próprio céu é o que deus prepara para nós,ybaka aé tupã îandé resé i nhemosako'îaba
depois que tu sonhaste com uma mulher deleitaste-te no teu sonho com ela?,kunhã resé nde posaûsub'iré ereîmborype sesé nde posaûsubagûera?
tu vives?,-endépe ereîkó?
"amarraram-no com corda, fazendo-o estar em pé",oîxamysyk sero'ama
vesti a roupa nele,aîaó-mondeb
que nos leve para seu lugar de felicidade consigo,t'îandé rerasó o orypápe o îoesé
eu lhe mordo a cabeça,aî'asu'u
trancei-o,anhopẽ
lavando a maldade de nossa alma,oré 'anga poxy reîa
faça-se tua vontade,t'onhemonhang nde remimotara
ainda que eu fosse,îepémo asó
"se tivesses vindo, já o teria matado","nde rurememo, aîuká umûãmo"
não nos queremos bem,nd'oronhoamotari
"na casa de quem passaste, tomando-as [isto é, as coisas roubadas], antes de te esconderes?","abá rokype erekûá, tá, nhemim-y îanondé?"
nossa verdadeira inimiga é a morte,îandé robaîareté te'õ
quem aqui dá a cara?,abápe ké sobasẽ?
"eia vós, avante!",pe katunhẽ
que esteja comigo também ao estar eu em ocupação,xe irũnamo bé t'oîkó marã xe rekóreme
a vida ruim lançamos fora,tekoaíba oromombó
eu sou coxo,xe pyte'em
indo eu de noite,putũ gûixóbo
fui defecar,ka'ape asó
eu fedo,xe ryapûanusu
eu tenho a boca aberta,xe îuru-îaî
casa de telha,kamusy-oka
nós somos muitos,oré anangatu
como estas são vossas casas?,anga îápe pe roka?
colares azuis,mo'yrobyeté
mas quem entregou os índios como coisas vossas?,"abá-tepe erimba'e, pe mba'erama resé apŷaba me'enga'ubi?"
couraça que tem muitas lâminas,itaoba i apenhugûã-nhugûanyba'e
"havemos de ir à dura guerra, cara a cara uns contra os outros?",t'îasó maranatãûãme o îoupé oîobaúpa?
eu sou fedorento,xe nem
"o que está no pote, o conteúdo do pote",kamusi-pora
quem será como eu?,abá serã xe îabé?
levou-o com suas ataduras,i popûasaba resebé serasóû
os ferros em mim estão presos,itá xe resé seni
assim deve de ser,emonã ruãpe rĩ
eu tenho o sangue escorrido,xe rugûy-syryk
esconde-te!,enhemim!
não respeitando o que deus dissera,tupã 'éagûera moabaetee'yma
hei de te ajudar,t'oropytybõne
deixa que vá,te'inhẽ t'osó
eu sou modesto,xe kunusãî
ovo de arinhama,arinhama rupi'a
o que é louvado,i mombe'uporangymbyra
concluí que ele está querendo matar alguém,amõ îuká-potá ûĩ sekóû a'é
e a aproximação das dores de parto de uma grávida não é causa de se ter medo também?,"a'epe muruapora membyrasy kakara, na nheangûaba bé ruã?"
