source_text,target_text
qual era mesmo o nome dele?,marã-takó ahẽ rera?
a mirra de polpa era o anúncio de sua futura morte pela gente,to'o suí mirra moroesé se'õagûama mombegûaba
os maus padecem açoites,angaîpaba oîporará îonupã
mãos entorpecidas,pó-e'õ
todos devemos convidar,pabẽ t'îaîxo'o
homem liberal,abá-ekoate'yme'yma
que alegremos maria,maria t'îambory
"você invocou o anhanga, o taguaíba, o curupira, o jurupari ou a morte para alguém?","eresykyîpe anhanga, tagûaíba, kurupira, îurupari koîpó te'õ abá supé?"
dou pancadas na cabeça dele,aî'apurupã
saiu-me de lado,xe raîé i xemi
"eis que era famosa, certamente, a bela vida de maria","anhẽté, kó serapûan maria rekó-poranga"
a graça que ele dá não acaba,graça semime'enga n'opabi
untei as penas nele,asá-mongy
seu nome,nde rera
"três chefes chamados ""reis"" que vêm da direção do oriente","mosapyr morubixaba ""reis"" 'îaba kûarasysembaba koty suí ouryba'e"
"vingo-me, de fato, deles, após tornar-se bom seu povo","aîepyk anhẽ sesé, i anama katu riré"
você acredita em falsas oferendas ou em pajelanças?,ererobîápe îetanonga'uba koîpó karaimonhanga?
"saco, teia ou teagem dos miolos",aputu'ũ-aoba
"comeu aquele fruto, causa da morte, que deus dissera?","o'u nhẽpe a'e 'ybá, tegûama, tupã 'îaba?"
"pedra de afiar que gira, pedra de afiar de barbeiro",itaky-nhatimana
não queira nem um pouquinho que eu vá para o fogo,eîpotá-mirĩ umẽ tatápe xe soaûama
lamento a sua ida,aîmoasy nde só
não tenho pena das coisas,n'asaûsubari mba'e
em suas mãos nossa alma está,nde pópe oré 'anga ruî
o vão entre minhas pernas,xe rakamby
"atiras nele, o dia todo, palavras mentirosas",nhe'ẽ-porangu ereîapi ko'arapukuî
"sua visão aguda desaparece, tapando-se seus ouvidos","sesapysopûera kanhemi, iî apysaká oîe'obo"
"este mundo é a terra prometida dos animais quadrúpedes, dos peixes e dos pássaros","so'o, pirá, gûyrá retãme'engaba é ikó 'ara"
pus as bordas dela,asembe'y-rung
"ontem, é verdade, alguns sumiram","kûeîsé, rakó, amõ kanhemi"
lado a lado seus cadáveres ao longo do mar estavam,oîoybyri se'õmbûera paranã ybyri i kûáî
"antigamente, morrendo eu, o diabo, de repente, minha alma mataria com o pecado","akûeîme, gûimanõmo, anhanga, esapy'a, xe 'anga oîuká angaîpaba irũmomo"
pratiquei todos os jejuns,aîá pá îekuakuba
deus fez vir um anjo no sonho de são josé para o avisar,tupã karaibebé mbouri são josé mosaûsuba pupé i momorandupa
"você detestou seu próximo, ficando a pôr-lhe nomes também?","ereîamotare'ymype nde rapixara, serok-y -bé-kybémo?"
virei a cabeça para um e outro lado,anheakã-mobabak
quantos são os chefes principais por aqui?,mobype tubixá-katu kybõ?
"de alguma parte, de algum lugar",kûeîpe suí
"o que entrega os reféns, o redentor",morepy me'engara
eu sou destro,xe poîabab
"como quando vocês olham para o céu, veem sua beleza","pema'ẽ rame'ĩ ybaka resé, pesepîak i poranga"
deixa que venha,t'oúne turi
eu sou ligeiro de mãos,xe poesãî
tão logo ele foi embora,osóbo bé
eu estava pendente,xe apy'am
fui uma vez,oîepé asó
anuncia os que serão casados.,ogûeronhe'eng i mendarypyrama
quem deu à sua mão direita?,mba'epe oîme'eng i 'ekatuápe?
você ajuda seu pai e sua mãe?,ereîpopytybõpe nde ruba nde sy abé?
"após aquele revirar do mundo, então os anjos vêm.",a'e 'ara îepubur'iré a'ereme karaibebé ruri
corda de rede,upá-sama
nada.,-mba'epe aûîeramanhẽ serekopyrama ikó 'ara pupé? -aani ã biã - que é o que será conservado para sempre neste mundo?
trucidador,morapitîara
mostra o erro de minhas palavras,eîkuabe'eng xe nhe'engaipaba
atrás de uma cerca feita de pedras,ybyrá itá-monhangymbyra kupépe
tive filhos gêmeos,xe membykõî
morro de morte natural,te'õ suí amanõ
você vive com alguma não batizada?,ereîkópe sere'ymba'e amõ resé?
"você se espremia após alguém fazer sexo com você, não querendo filhos?",ereîeamĩpe nde resé abá rekó riré nde memby-potare'ymamo?
amarre sua rede ao lado de mim,eîotĩ nde kesaba xe porupi
eu tenho palavras pesadas,xe nhe'ẽposyî
eu tinha o pescoço caído,xe aîurar
"que coisas, pois, hoje eu fiz?",marã-marã-pakó îeí xe rekóû?
grite você!,nde rasẽ!
lembrem-se da morte,penhemoma'enduar te'õ resé
"ó, hei de ir!","t'asóne, gûy!"
ainda que eu já fosse,aûîebé-te xe só-umani
meu fogo é o lugar onde você queimará,xe ratá nde kaîaûama
"arranque seu nome por causa dos malditos, para que você se torne muito famoso",eîerok moxy resé ta nde rerapûãngatu
"conforme seu próprio pedido, na cruz o pregaram","cruz resé i moîari, i îeruresabo é"
você acredita nos feitiços do pajé?,ererobîarype paîé îekaraimonhanga?
eu tenho uma grande grenha,xe 'abebogûasu
"peixão, peixe grande.",piragûasu
"fome, sede, cansaço, quaisquer coisas sofrendo por nós","ambyasy, 'useîa, kane'õ, mba'e tetiruã porarábo îandé resé"
eis que enfim já chega!,aûîé ã ko'yté!
homem soberbo,abá-poroîukaíba
"antigamente, após a criação do mundo",raka'e 'ara nhemonhang'iré
eis que este é discípulo de jesus,iesus boîá ã ikó
não perdoa,n'i nhyrõî
se for assim,emonãneme
estou me apoiando sobre o braço,aîeatykok gûitupa
coisa enlameada!,mba'e-u'uma!
trouxe a coragem,myatã ogûeru
então também as almas de todos os que morreram virão quando forem chamadas,a'ereme bé opá omanõba'epûera 'angûera ruri o enõîndápe
fiz-me rapaz,akakuab
que venha para nos curar,t'oú îandé posanonga
eu tenho sorte com animais,xe mba'e-porang
vestir os nus,ikatupendûara moaoba
batendo em uma mulher grávida,kunhã muru'abora resé opûá
ó pero!,pero gûe'y!
ele está morrendo,omanõmo
antes de você se esconder,nhemim-y îanondé
parto,aîepabok
chegou a nós sua luz para sempre,osyk oré ri sendy îepi nhẽ
louvo você muito por você ter me salvado,oromoeté-katu nde xe pysyrõagûera resé
e agora?,ko'yr é-katuetépe?
"são muitos os não conhecidos que deus somente, o criador deles, conhece",se'yî i kuabypyre'yma tupã i monhangara remingûaba nhõ
eu sou muito delgado,xe rembó nhẽ
o que deus dará para a gente no céu?,mba'epe tupã oîme'eng asébe ybakypene?
proclamando a lei de deus,tupã rekó mombegûabo
"ao vir eu, encontrei o que guardara","xe rureme, asobaîtĩ xe remierekopûera"
"hei de comer hoje seus braços, caburé, suas pernas","t'a'u kori i îybapûera, kaburé, setymãmbûera"
que a esposa não vá longe,t'osó umẽ temirekó kûepe
a borboleta se tornou pássaro,panama onhemogûyrá
lenitivo de minha fome,xe ambyasy posanga
movi-o,aîmomỹî
eis que eu faço as pessoas estarem sempre na bebedeira,ixé kó ka'u resé aporomoingó îepi
assei-me,aîyb
"tocou nas suas pudendas, abrindo-lhes a pele?",erepokokype nde rapopé resé i pipekábo?
vou atrás dele,sakypûeri asó
ouvir o sermão do padre,abaré nhe'ẽnhe'enga renduba
"estão queimando, conservando suas vidas",okaî oúpa o ekobé rerekóbo
"toda a noite, pelas noites",putunybo
eu sou travesso,xe resakûé-kûé
o que se preocupa com deus,tupã resé o nheangerekosara
o diabo nos capturou,anhanga îandé pysyki
"o que anuncia as coisas, o pregador",mba'e reronhe'engara
por ser algo que deve ser dividido,mba'eramo i moîa'okypyra rekóreme
dois ladrões,mokõî mondabora
faço estalar as mãos,aîepó-mopiririk
a senhora desta aldeia se compadece grandemente das pessoas,kó tabyîara ndaeté i poraûsubari
"o que não é conhecido, coisa secreta",i kuabypyre'yma
olhando para o órgão sexual da mulher ou do homem,kunhã koîpó abá remimborará resé oma'ẽmo
é verdade isso!,anhẽ ûĩ!
"nosso espião vai primeiro, à frente de nós",îandé manhana ranhẽ t'osó îandé renondé
eis aqui minha grande muçurana,kó xe musuranusu
sua mãe o pôs no lugar onde estava a manjedoura deles,semi'uru rupápe i xy i nongi
"mandando fazê-los embarcar numa arca de madeira, semelhante a um navio","ybyrá karamemûã, ygarusu nungara pupé i mo'aruká"
"como modo de honrar sua vinda, neste dia honramos",turagûera moetesabamo kó 'ara îamoeté
"por causa disso, agora o amo","aîpó resé nhẽ, ko'y asaûsu"
tendo relações sexuais com mulheres diante de sua companheira,o apixara robaké kunhã resé oîkóbo
porventura você faz isso à toa?,aîpó nhẽ-pipó ereîkó?
ele é azul,soby
"os tupiniquins, habitantes daqui",tupinakyîa keygûara
ela está afiada,saembé
este outro,koba'e-te
é muito mal feito aquilo que você faz,i ranusu nhẽ kûé nde remimonhanga
"derramando seu sangue, ficaram a açoitá-lo.","sugûy mombukapa, îaînupã-nupã"
eu somente morava nesta aldeia,xe anhõ kó taba pupé aîkó
fiz dentes para ele,asãîngá
sua lei pôs ordem em nossa antiga vida má,sekó omongaturõ îandé rekó-poxypûera
"abaixo de mim, menor que eu",xe gûyri
um pouquinho mais,pyrybĩ
"o forte, o bravo",tatã
vou de madrugada,îeîbé asó
"seu sangue era muito, escorrendo na terra, dentro do horto","sugûy turusu, ybype osyryka, mityma pupé"
ao longo das pedras,itá ybyri
nos fez viver,îandé moingobé
"e, pois, como é isso de ser?",marã-te-p'iã-ne?
osso de tembetá,metara kanga
eu jazo de lado,oykébo aîub
hoje mesmo eu hei de fazer você ir,kori é t'oromondóne
"você visitou o covo de alguém, arrancando seu conteúdo?",ereîosubype abá îeke'a i poroka?
fruto dela,i 'a
"cabeça ""enrugada""",akangapixa'ĩ
"após fazer são joão batista, seu primo, batizá-lo",são joão batista o i'yra pé onhemoîasuk-ukar'iré
aperte a cabeça do maldito,oîopyk muru akanga
aqueles outros dois deverão ser tomados segundo a vontade das pessoas,abá remimotara rupi tarypyrama é amoaé mokõî
o diabo te desgasta,anhanga nde moabaîté
"o que você escondeu, na verdade, onde você roubou?","nde remimimbûera, anhẽ, umãmepe nde mondá?"
como um galo você se deita,gûyrasapukaîa îabé ereîetu'u
o desejo sensual que ele não torna costumeiro,moropotara semipokuabe'yma
sua mãe afável também arranca a ferocidade dele,i xy-îerekûaba abé oîo'ok i abaeté
vocês me matam,xe îuká peîepé
"antigamente eu ficava sempre junto de você, no alto do morro","akûeîme apytá memẽ nde pyri, ybytyrapûápe"
amarram suas mãos fortemente,îapopûar-atã
"tijucal, grande atoleiro, pântano",tuîukusu
nós estamos enfileirados,oré rysy
vara,ybyrá'ĩ
"nanaú, nanauí, licor de ananás, bebida fermentada que os índios faziam com tal fruta",naná-'y
"passei, somente",akûab îõte
eu o reformo nos costumes,asekonongatu
me coloquei a colar,aîepo'y-rung
que o tivesse visto!,asepîak me'ĩmo!
cercando os miseráveis para encher nosso fogo,muru rokysyma îandé ratá poraká
jazia atravessado na rede,asasab pé gûitupa - estava atravessado no caminho aînĩ-asab
eu fiz confusão,xe apaîugûá
"o que caça, caçador",ka'amondoara
"já chega, com certeza!",aûîé ipó!
em um dia semelhante a este,kó 'ara nungara pupé
matou todos os homens,opá abá îukáû
que amemos nosso pai,t'orosaûsu îandé ruba
"ando despido, vivo despido",ikatupe aîkó
de quem são esses nomes?,abá-abá rerape eboinga?
homem verdadeiro como nós,apŷab-eté îandé îabé
"entram grandes espinhos, espetando sua cabeça, furando-a toda","oîké îugûasu i akanga kutuka, opá i mombuka"
não se separam na guerra,n'i xandoki marana ri
"ergueu-se com as feridas de suas mãos, de seus pés e de seu flanco?","o pó, o py o yké kutukagûera bépe erimba'e ogûeropu'am?"
estejamos em união,oîepegûasu t'îaîkó
"tem muito cauim, por acaso, meu avô jaguaruna?",i kaûĩgûasu-pipó xe ramûĩa îagûaruna?
não o deixe afastar daqui da minha morada,eseîyî-ukar umẽ iké suí xe retama
"dizendo isso, eu não estou morno","aîpó gûi'îabo, n'akyî ixé"
tornando possíveis coisas que são difíceis,mba'e i abaiba'e moabaibe'yma
fiz uma fogueira,aîatapygûasu
defeco,apoti
sal bento pôs na sua boca para que a palavra de deus a ela seja muito saborosa,îuky-karaíba oîmondeb nde îurupe ta se'ẽngatu tupã nhe'enga i xupé
"eu vim do rio dos paratis para ver a mãe de deus, ficando a me enfeitar","xe parati 'y suí aîu tupã sy repîaka, gûinhemoîegûá-îegûaka"
tipo de corte de cabelo dos índios,andyrá-'aba
me denunciariam ao meu imperador,xe kuaukámo xe rubixaba supémo
"amo pedro, assim como a seu filho",asaûsub pedro ta'yra resebé
afirmamos que isso é o que deve ser enaltecido,îamombe'u aîpó i momorangymbyra
apanho caranguejos,ausá-'ok
a mim,ixé supé
eu sou nadador,xe 'ytab
"eu parti dele, para que não cortem vocês em pedaços!","pepo'i i xuí, aîpó n'opoasyk-asykabi"
por isso mesmo é que constituiu os padres como seus apaziguadores,nd'e'i te'e abaré moingóbo o monhyrõsaramo
"não foste você, certamente, que se atraiu pelas mulheres?",na nde ruã-te p'akó kunhã ri ereîemomotá?
espremi mandioca,amiamĩ
me hospedo com pedro,apytá pero resé
eu tenho cabelos muito arrepiados,xe 'a-tyragûasu
eu caí rodando,xe aparaîereb
eia!,ne'ĩ ne'ĩ!
estou em busca de caça,so'o resé aîkó
que nos leve para seu lugar de felicidade para nos fazer regozijar com ele,t'îandé rerasó o orypápe o îoesé îandé moîekosupa
fui defecar,ka'ape asó
ajudei-o em suas palavras,aînhe'ẽ-pytybõ
nós somos gêmeos,oré kõî
"quando chegou o dia oito, cortaram seu prepúcio","oito 'ara sykeme, i 'apira mondoki"
vivo retirando-as [quando são muitas coisas],anosẽ-sem
ó mesquinho repositório de muitas coisas más!,mba'e-poxy-katupabẽ ruru-a'ub-y gûé!
maior que esta casa,kó oka sosé
de que lugar?,manõîa suípe?
levei todos,opab arasó
palavras de quem são aquelas?,abá nhe'engûerape aîpó?
dorme ao lado de mim,eké xe porupi
"vela bem por mim, fazendo com que não me derrubem","ema'enãngatu xe ri, xe mbo'are'ymuká"
este homem trago aqui para que vocês o reconheçam,ikó abá arur iké ta peîkuab
"por isso mesmo os malditos se alegram por causa deles, fazendo disputa por eles","nd'e'i te'e moxy sesé og orybamo, sesé oîomoaîuabo"
por que você põe sua saliva no nosso nariz?,mba'erama ripe asé tĩme o endy moíni?
não fui de modo algum,n'asó-angáî
onde você roubou?,umãmepe nde mondá?
cortei-lhe o prepúcio,aî'amopikytĩ
creio na nossa futura ressurreição,arobîar asé rekobeîebyragûama
oh! que multidão estes peixes são!,tó te'ĩ kó pirá rekóû mã!
cada vez que tem medo da morte,te'õ suí o nheangu îabi'õ
companheiro dele,i irũ → irũ
meu paizinho,xe rubĩ
"é formosa, certamente, a lua, vindo com sua grande face","i aysó, nipó, îasy, og obagûasu reru"
"sobra-me dinheiro, certamente",xe resemõ îepé itaîuba
eu espirro,xe atîam
"ah, quem me dera bater nele!",apûar temõ sesé mã!
"coisas que se criam no mar, a fauna marítima.",paranãmbora
fica pisando no maldito,-muru ri opurũ-purung
me acovardo,amembek
eu bocejei,aîeîurupirar
a ele eu beijarei suas faces,a'e ipó asetobapé-pyténe
meu ex-marido certamente será,xe mendûera ipó re'ĩ
uns com os outros também o mataram,o îoirũmo bé i îukáû
o que é comum é aquela mulher esmagar nossas cabeças,sekoaba'e kûé kunhã oré akanga i apiti
por que você liberta aquele por quem nos cansamos?,marãpe ereîpysyrõ oré kane'õagûera?
para uma grande escuridão é que iriam,pytunusupe émo i xóûmo
"ah, o que você diz!?",teté marã e'îabo mã!?
"sua alma elimina a posse do céu com coisas fétidas e más, borrando-a por causa delas","nde 'anga ybaka rerekoarambûera mba'enẽ-memûã pupé oîmomemûã, sesé i monana"
ó minha mãe! [usava-se também por quem respondia,xe sy îu!
luz das águas,y rendyîaba
tinjo-o com jenipapo,aîmongy îanypaba resé
prendeu-me este macaxera!,xe pysyk kó makaxera!
"eu estou com o rosto amarelo, eu estou pálido.",xe robá-îub
não há absolutamente servos meus,n'i tyb-angáî xe boîá
ali é o lugar onde eu vou,a'epe xe soagûama
de cada um de vocês o senhor deus encarregou um anjo,pe îabi'õ pa'i tupã karaibebé moingóû
escondo-me bem estando deitado aqui,aîemĩngatu kó gûitupa
"você não sossega, não sabendo as ações dos inimigos","na nde apysyki, tobaîara rekorama kuabe'yma"
me oponho a ele,asobaîar
eu tive vertigem,xe resagûyryb
tomem este meu sangue como seu resgate,peîar kó niã xe rugûy pe repyramo
como se eu fosse lá,a'epe xe só îaramẽ
carpi,akapir
que esteja comigo também enquanto eu estiver em ocupação,xe irũnamo bé t'oîkó marã xe rekóreme
que tenha reparação o seu roubo,ta sepy nde mondagûera
"você tomou veneno, querendo abortar seu filho?",eremosangu'upe nde membyra akyrara potá?
"você dorme, guaixará?","ereképe, gûaîxará?"
o que eu tomo,xe remiîara
longamente você fica sentado pranteando seus amigos ou seus parentes,kype rakó ereín nde raûsupara koîpó nde mũ rapirõmo
então as estrelas cairão completamente,a'ereme îasytatá o apakuîamo
fiz isso por fazer,aîmonhangĩ nhẽ
