source_text,target_text
ajuntam-se,oîerobyk
que deus te coloque nas alturas como sua própria filha,t'e'i tupã nde moingóbo o aîyramo ybaté
"lembra-te já de teus destinos últimos, do fim de tuas coisas","nde ma'enduar nde rekosykagûama, nde rekó pabagûama resé rá"
o que foi pão,miapepûera
eu sou barulhento,xe ryapu
ajuntamento de araçás,arasá-tyba
prensa de cana-de-açúcar,u'ubae'ẽ-yamĩsaba
estando eu junto de ti,nde pyri gûitekóbo nhẽ
que me livre deus do pecado,ta xe pe'a tupã tekoangaîpaba suí
futuro marido,menama
tiro-lhe a pele,aîpirok
todos os vícios colocaram bem em seus corações,opabĩ tekoaíba mondebi-katu o py'ape
quantos são os que recebem compaixão?,mbobype saûsubarypyra?
delato gente,aporokuaukar
eu sou molengão,xe membek
"por esta aldeia luzir, eu estou junto de vós","kó taba renyreme, pe pyri nhẽ xe rekóû"
"detestando seu pecado, a transgressão da palavra de deus","o angaîpaba, tupã nhe'enga abŷagûera reroŷrõmo"
"do nada fez nossa alma, com sua palavra é que ele a fez","nama'eruã oîmonhang asé 'angamo, o nhe'enga pupé é i monhangi"
onde ele mora?,umãmepe sekóû?
que ele deseje muito a lei de deus,t'oî'useî-katu tupã rekó
no ventre de uma moça gerando-se como uma criança,kunhãmuku rygépe pitangamo onhemonhanga
"tijucal, grande atoleiro, pântano",tuîukusu
que farão no céu?,marãpe sekóû ybakypene?
será que todos aqueles esbofeteadores dele ficaram a injuriá-lo?,-opabenhẽ serã erimba'e a'e petekara iî a'o-îa'oû?
"o que quer mal, o que detesta",amotare'ymbara
eu sou gentil,xe abangatu
abraçaste alguma mulher?,ereîaîubãpe kunhã amõ?
"eu hei de mentir, dizendo isso",xe remo'em ká é aîpó ûi'îabo
"filho verdadeiro de deus é, de fato, esse homem",tupã ra'yreté anhẽ ikó abá
eu sou ríspido,xe îeaseîxûer
deseja ardentemente ver o nascimento de seu filho,o membyra 'arama osepîaka'ub
dou-lhe os filhos de pedro,aîta'y-me'eng pedro
estou deitado de bruços,oobapybo aîub
eu sou leproso,xe piryty
fico-o mastigando,anhagûã-nhagûãî
eu estou esfalfado,xe ra'ypab
cantinho dela,sûá'ĩ
bendita és entre as mulheres,i mombe'ukatupyramo ereîkó kunhã suí
sara mesmo minha alma apenas com tuas palavras,opûerab é ipó xe 'anga nde nhe'enga pupé nhote
"hoje, assim, de modo nenhum nos impedem nossa estada","kori, nã, îandé rekó îandé moarûapa angá"
"envergonhar-se-ia, talvez, o que é mau",otĩ nhẽmo serã i angaîpaba'e
mas esconde-me tu dele!,xe mĩ-te îepé i xuí!
eu estou maleitoso,xe karasy
eu sou inchado,xe susu'a
ele se lembra,i ma'enduar
gordura de animal,mba'e-kagûera
que vá guaixará para o fogo,gûaîxará t'osó tatápe
"os bem-aventurados e os santos no céu, que vêem a deus, ultrapassam o número dos dias que o ano tem","marangatuba'e, santos ybakype, tupã repîakaretá, osasá 'ara ro'y remierekó papasaba"
"os temiminós de dia confessam seus pecadilhos, somente",temiminõ 'arybo nhẽ oîmombe'u o angaîpá-mirĩ anhõ
"o que é frito, a fritura",i moxyryrykypyra
medi a profundidade dele,atypy-a'ang
enfileirei-os,aîmoysyrung
"tu foste chocarreira, estando deitada sobre teu próximo?",nde arũaípe nde rapixara 'arybo eîupa?
eu sou muito delgado,xe rembó nhẽ
"ainda mais nosso corpo tem saudades de sua alma, sua verdadeira companheira, a que o faz viver",memetipó îandé reté o irũeté o moingobesara o 'anga repîaka'upa
"vais, neste dia","eresó, kó 'ara ri"
os cristãos não eram muitos,karaíba na setáî
vê tu a variedade de coisas,esepîak tekó paraba
"caburé, vem correndo!","kaburé, îori enhana!"
os cristãos como uma unidade,i mongaraibypyretá oîepegûasu îasûá
eu sou coxo,xe pyte'em
mas não tentam esses aprender sempre?,n'osa'angi-te-p'akó nhembo'e ko'arapukuî?
por acaso todos os que estavam ali ficaram a injuriá-lo?,opabenhẽ serã erimba'e a'epe tekoara iî a'o-îa'oû?
"de acolá, dali",ûĩ suí
eu não sou medroso,na xe poropoûsubi
que experimentemos a força dos homens conosco,t'isa'ang apŷaba marã îandé irũ
"nossa companheira de guerras, causa de nossa bravura","îandé maranirũ, îandé abaîtéba"
"quem o fez outrora, começando a pronunciá-lo?","abápe aîpoba'e oîmonhang erimba'e, sa'angypŷabo?"
"sol frio, isto é, sol encoberto, tempo nublado",kûarasy-ro'y
como assim? diante de uma madeira a gente faz reverência?,marã? ybyrá supé nhẽpe asé îerokyû?
curral dos porcos,taîasu rokaîa
"estava-se calando, não respondendo as palavras deles","opyk o'ama, i nhe'engobaîxûare'yma"
de madrugada levanto-me,îeîbé apu'am
"tem muito cauim, porventura, meu avô jaguaruna?",i kaûĩgûasu-pipó xe ramũîa îagûaruna?
multiplico-o,aîrumõ
"indo, eu me escafedo",xe rebinhỹ gûixóbo
eu sou um homem vadio,abá-ekotenhẽ ixé
eu não me altero,na xe amarani
ponta de galho,sakãpyra
eu sou hábil,xe pokarugûar
"pedra de amolar que gira, pedra de barbeiro",itakynhatimana
"graça é seu nome, eis que esta é a que deve ser chamada ""tua rainha""","grácia sera, kó nde rainhamo senõîmbyra"
para outra coisa que não o pássaro a flecha foi,gûyrá taté u'uba sóû
vem para o meu lado!,eîori xe posé
por causa da estrela sua guardiã,îasytatá serekoarama resé
retribuindo o amor a ti,nde raûsuba poepyka
pode o homem não cuidar de sua esposa?,e'ikatupe abá o emirekó resé oposykyîee'yma?
dois e dois no total,mokõ-mokõî syk
por acaso ele teve seu intestino caído totalmente pelo lugar em que se rasgou sua cintura?,opakatu serã sygeapûá-kuîamo i ku'a sorokaba rupi?
mostram-se a urdir mentiras,e'i mo'ema monhanga
faze como te parece,ne'ĩ n'endé aé
desvirginaste alguma menina?,eresugûykápe kunhataĩ amõ?
"faço a brincadeira, o jogo",nhemosaraîa aîmonhang
"ah, que velhaco!",angaîpaba maniîabo mã!
"suas pajelanças, sua antiga crença nos pajés","i nhemopaîeagûera, i paîé rerobîaragûera"
"eu tenho boa fala, eu sou bom falante",xe nhe'ẽngatu
diante deles passei,sobabo akûab
"de manhã, cuidando de sua comida",ko'ẽme gûemi'urama resé onhemosaînana
"enfim, o filho de deus nos julgará",rumby tupã ta'yra îandé rekomonhangane
ela está afiada,saembé
não pode o que não é padre fazer as coisas assim?,nd'e'ikatuîpe abaréramo oîkoe'ymba'e emonã tekó monhanga?
"certo judeu velho mostrou o lugar em que ela foi enterrada, fazendo-nos alcançá-la","amõ îudeu tuîba'e i tymagûera kuabe'engi, sesé îandé moîekosupa"
a mim também o flechado bastião derrotou-me,xe abé iî ybõmbyrûera bastião xe moaûîé
a lã em roupa transformamos,so'o ragûera aobamo îaîmonhang
eis que não obedeço a meu pai verdadeiro,n'asapîari kó xe rubeté
"ele, com seu trabalho, ajudou-o",a'e o porabykysaba pupé oîpytybõ
"isso não tem meio de se contar, ainda que o sol se pusesse!","aîpó n'i papasabi, kûarasymo oîké îepémo!"
diante de duas pessoas,mokõî abá robaké
quem é? quem está aí?,abá-pipó?
cunha de fender lenha,îepe'a-mobokaba
tinjo-lhe os pés,aîpy-gûang
"sus, que ele vá!",ne'ĩ t'osó!
o julgamento de deus de nós,tupã asé rekokuapaba
fazendo estar os outros bem longe dele,i xuí-katu amõba'e rerekóbo
refletindo sobre suas maldades,onheangerekóbo o angaîpagûera resé
deve ser substituída a esposa verdadeira?,sekobîarõmbyrape temirekó-eté?
fui ao encontro do meio das águas,y pytera asopenhan
fazei a deus nosso senhor perdoar a mim,peîmonhyrõ tupã îandé îara ixébo
sinal de golpe com pedra,itá-pora
que bom que meu próximo tenha coisas boas!,aûîé ipó xe rapixara mba'e-katuramo
fazendo-te viver no meu coração,nde moingóbo xe py'ape
mas não é nossa pátria esta terra em que moramos?,n'asé retama ruã-tepe ikó yby asé rekoaba?
o sol eclipsa-se,kuarasy onhemoputun
"embora me evoques os atos, daqueles arrependo-me","xe rekó-ekyî îepé, a'epûera aîmoasy"
eu estou rouco,xe îase'opyoú
flechei-os todos,aîybõ-mbá
íngua de virilha,akó-a'ynha
"vem no dia de nossa terra, para visitá-la","eîori oré retama 'ara rupi nhẽ, i xupa"
três chefes,mosapyr morubixaba
antigo jazigo,tupagûera
para onde será que eu irei?,mamõ serã xe sóûne?
não é muito forte o homem branco,na satãngatuî maíra!
dei coisas para outra pessoa que não a meu pai,aîme'eng mba'e xe ruba taté nhẽ
o que é o único filho dele,ta'yra oîepeba'e
um ladrão que fora posto na prisão,abá-mondá mundeokype i mondebypyrûera
eu sou melhor que tu,xe katu-eté nde suí
"ainda que me castigasse, eu falaria",aûîebé-temo xe nupãû anhe'engĩmo
na cidade chamada roma,taba roma 'îápe
lugar onde estará teu filho,nde membyra rendaûama
fiquei-me apressando em ter sauiás,anhemoanhẽ-anhẽ saûîá reru-rerupa
parede de casa,ó-pyá
queres teu batismo?,ereîpotápe nde nhemoîasuka?
eu estou fendido em diversas partes,xe îurubó-bok
nós somos gêmeos,oré kõî
"portanto, nós rezamos aos santos?",emonãnamope asé îeruréû santos-etá supé?
"havemos de chegar ao céu, ao lugar em que tu te revelas",t'orobasẽne ybakype nde îepîakukasápe
"raiz fedorenta, saporema, doença que ataca as plantas",sapó-rema
é certo que o comungante comungue algumas vezes sempre?,"a'eboépe tupã rasara tupã rari amõme, îepi?"
minhas próprias coisas,xe mba'e teé
uma pessoa em vão enfia a mão num recipiente de água benta,abá opo'ẽ tenhẽ 'y-karaíba ruru pupé
eu estou feliz por causa de tua ida,xe roryb nde só resé
minha lei é muito bela,xe rekó i porangeté
"pedra de afiar que gira, pedra de afiar de barbeiro",itaky-nhatimana
para ele ficaste gritando hoje,i xupé oîeí eresapuká-pukaî
somos desiguais um do outro,oroîoaby
os que vêm do lado em que nasce o sol,kûarasy sembaba koty suí ouryba'e
segui pelo mar 'y rupi agûatá - andei pelo rio,paranã rupi agûatá
não porque não queira,n'i potare'ỹme ruã
"o nome da terra deles é mboijy, ali assando-os e comendo-os","setama rera mboîy, a'epe i moîypa, i gûabo"
"que sejamos corajosos, sim, suportando as coisas dolorosas","t'oré pyatã, angá, mba'e-asy porarábo"
"que confesses a transgressão da palavra de deus, a persistência nisso também","tupã nhe'enga abŷagûera t'ereîmombe'u, apore'ymagûera béno"
o resgate de minha alma,xe 'anga repymondykaba
contigo sempre estamos,nde resé memẽ oroîkó
ainda bem que o faz correr consigo!,iîá muru senonhana!
vem novamente para curá-los todos!,eîorino i mombûeîrá pá!
não são muitos meus pecados,na setáî xe angaîpaba
o que é louvado,i mombe'uporangymbyra
hei de me aproximar muito dela para ver bem sua beleza,aroby-katupe ká i porangepîá-katûabo
obedecem-me bem os índios,xe rapîakatu abá
fedor de boca,îurunema
que é a morte?,mba'epe te'õ?
foram de novo alguns soldados para quebrar as pernas daqueles dois ladrões,osó bé amõ maranaritekoara a'e mokõî mondá retymã mopena
esteira da canoa,ygara rakypûera
a força vital das frutas aqui está,ybá seté kó sekóû
"coisa cotidiana, o que é de cada dia",ara-îabi'õndûara
eu tenho lágrimas gotejantes,xe resa'y-tykyr
"ah, quem me dera eu tivesse ido!",asó me'ĩmo mã!
"por isso mesmo a gente, então, o louva assim que o vê",nd'e'i te'e asé a'ereme i moetébo sepîaka bé
vim ainda agora,aîu ramõ
"os cristãos como uma unidade, a consorciação deles","i mongaraibypyretá oîepegûasu îasûá, i îogûerekó anhẽ"
tu no paraíso para sempre estás,endé tupãrorypápe aûîeramanhẽ ereîkó
"a dança é que é boa, enfeitar-se, tingir-se as pernas com urucu","moraseîa é i katu, îegûaka, îetymã-gûanga"
"o que rompe o sangue de uma moça, o que a desvirgina",kunhataĩ rugûy kasara
ajuntamento de pedras,itá re'yîa
abrimos caminho,oroîepeká
"eu não sou resistente, eu não sou firme",na xe popyatãî
vamos a terra,t'îasó ybyetépe
todos havemos de convidar,pabẽ t'îaîxo'o
homem liberal,abá-ekoate'yme'yma
que alegremos a maria,maria t'îambory
chegou a nós sua luz para sempre,osyk oré ri sendy îepinhẽ
dou-lhe pancadas na cabeça,aî'apurupã
saiu-me de través,xe raîé i xemi
"eis que era famosa, certamente, a bela vida de maria","anhẽté, kó serapûan maria rekó-poranga"
a graça que ele dá não acaba,graça semime'enga n'opabi
observei-o,asepîakatu
eu fiz confusão,xe apaîugûá
"três chefes chamados ""reis"" que vêm da direção do oriente","mosapyr morubixaba ""reis"" 'îaba kûarasysembaba koty suí ouryba'e"
eu caí de sono,xe ker-aparar
"ah, quem me dera comer veneno para que eu morresse","-a'u temõ mba'eaíba mã, a'emo nhẽ xe re'õû"
tu te entristeceste ao alguém tratar bem teu próximo?,nde arurupe abá nde rapixara rerekó-katureme?
"comeu aquele fruto, causa da morte, que deus dissera?","o'u nhẽpe a'e 'ybá, tegûama, tupã 'îaba?"
vespa pontuda,kabatĩ
durmo com roupa,aroker aoba
lamento tua ida,aîmoasy nde só
não tenho pena das coisas,n'asaûsubari mba'e
peço a pedro por roupa,aîeruré aoba resé pedro supé
o vão entre minhas pernas,xe rakamby
"filhos de índios, certamente","abá ra'yra, ipó"
um homem ladrão que foi posto na prisão como pena de chacinas,abá-mondá morapitîagûera repyramo mundeokype i mondebypyrûera
o que se defronta com a morte,tegûama porarasara
pus as bordas dela,asembe'y-rung
vivo mal,aîkó-poxy
eis que vou,asó ikó
"antigamente, morrendo eu, o diabo, de repente, minha alma mataria com o pecado","akûeîme, gûimanõmo, anhanga, esapy'a, xe 'anga oîuká angaîpaba irũmomo"
enrolei o cipó no esteio,aîmaman okytá ysypó pupé - amarrei o esteio com cipó aîmaman ysypó okytá resé
"afastou-se daqueles seus três discípulos, então?",oîeîyîpe a'e o boîá mosapyr suí a'ereme?
vomitei,agûe'en
virei-me a cabeça para um e outro lado,anheakã-mobabak
constituímos-te chefe,oromoingó tubixabamo
"a dança é que é boa, enfeitar-se, fumar","moraseîa é i katu, îegûaka, petymbu"
"logo, vencendo os temiminós, habitantes daqui, eu os frequentarei","koromõ, keygûara temiminõ moaûîébo, asapekóne"
"num pano branco, por nossa causa, a imagem de seu rosto tomou",aó-tinga pupé asé resé sobá ra'anga rari
"como quando olhais para o céu, vedes sua beleza","pema'ẽ rame'ĩ ybaka resé, pesepîak i poranga"
deixa que venha,t'oúne turi
eu sou ligeiro de mãos,xe poesãî
tão logo indo ele,osóbo bé
eu estava pendente,xe apy'am
fui uma vez,oîepé asó
pessoa paroleira,abá-nhe'engixûera
que deram à sua mão direita?,mba'epe oîme'eng i 'ekatuápe?
que dê hoje a nós seu filho muito belo,t'oîme'eng kori îandébo o memby-porangeté
não me acostumei,n'aîepokuabi
o que se casa bem contra sua vontade,o emimotare'yma-katu omendaryba'e
envolvendo seu rosto com véus,aobybĩ pupé sobá ubana
tornando possíveis coisas que são difíceis,mba'e i abaiba'e moabaibe'yma
mostra o erro de minhas palavras,eîkuabe'eng xe nhe'engaipaba
"não serão somente poucos anos, mas para sempre",na mboby nhõ ruã akaîu-'aîubane aûîeramanhẽ-te
tive filhos gêmeos,xe membykõî
morro de morte natural,te'õ suí amanõ
vives com alguma não batizada?,ereîkópe sere'ymba'e amõ resé?
mancebo de pouca idade,kunumĩgûasu-kakuabamo
gordura de vaca,tapi'i-kaba
eu tenho palavras pesadas,xe nhe'ẽposyî
não me desterres tu,xe pe'a umẽ îepé
"tu, finalmente, perdoa a mim",nde nhyrõ-tene xébo
grita tu!,nde rasẽ!
furo orelhas,anambi-kutuk
não pode outra pessoa batizar em vez do padre?,nd'e'ikatupe amõaé abá oporomongaraípa abaré suí?
"ao comer junto de seus discípulos antes de sua morte, no dia posterior",oîrã o e'õ îanondé o emimbo'e pyri o karûápe
eia! que vás logo! apressa-te!,ne'ĩ! t'eresó taûîé! nde apûan!
"arranca-te o nome por causa dos malditos, para que sejas muito famoso",eîerok moxy resé ta nde rerapûãngatu
"eu sou muito grosseiro, eu sou grosseirão",xe ran - eu sou grosseiro xe ranusu
acreditas nos feitiços do pajé?,ererobîarype paîé îekaraimonhanga?
nós somos gêmeos,kõîgûera oré
saída de gente,morosema
"fome, sede, cansaço, quaisquer coisas sofrendo por nós","ambyasy, 'useîa, kane'õ, mba'e tetiruã porarábo îandé resé"
enterrando os antigos vícios,tekopoxypûera tyma
e agora?,ko'yr é-katuetépe?
hoje eu deveria ir,kori temone asómo
uma coisa amarga misturaram com vinagre,mba'e-py'aûpîara kaûĩaîasy resé i monani
tapei-o,asesaatyká
"o que é igual a algo ou a alguém, a igualha de, o igual de",îabendûara
se for assim,emonãneme
fibras sujas,pó-ky'a
coisa enlameada!,mba'e-u'uma!
trouxe a coragem,myatã ogûeru
por quantas coisas a gente pede?,mboby mba'e resépe asé îeruréû?
riscaram todo o teu corpo com ferro pontiagudo,opá nde reté raíri itatîãîa pupé
que venha para nos curar,t'oú îandé posanonga
eu tenho sorte com animais,xe mba'e-porang
querendo abertos os buracos das orelhas da gente,asé apysakûá-puka potá
já transborda o cauim,tynysẽ umã kaûĩ
ó pero!,pero gûe'y!
morrendo ele,omanõmo
que tenhamos estes homens contra nossos inimigos,t'irekó ikó apŷaba îandé robaîara ri
torno a trazer a roupa,aroîebyr aoba
"por aí, por essa parte",ebapó rupi
louvo-te muito por tu me teres salvado,oromoeté-katu nde xe pysyrõagûera resé
atraíste alguma mulher para junto de teu próximo?,ereîmonharõpe kunhã amõ nde rapixara pyri?
